2012   1  0 2434 51 51  63  39   4.0   2.8  17.3   6.8   2.7   0.3   0.8   0.1   0.8   0.8   2.9   2.0   1.4   1.6   37781.   7.1  380.   1.8  -0.5 0.032  1.93   10063.   1.1    9.   1.3   0.9 0.002  -0.30   3.07  12.7 17  71    -3   57 999999.99 99999.99 99999.99     0.15     0.08     0.06 -1   6 999.9   0.8   -38    19  6.6
2012   1  1 2434 51 51  57  34   4.4   3.9 -41.0  85.7   0.2   2.9  -2.6   3.4  -1.9   0.3   1.9   1.6   0.5   0.8   39552.   7.5  386.  -0.8   0.6 0.032  2.11    6389.   0.8    5.   0.5   0.7 0.002   0.73   2.71  12.0 17  71     1   35 999999.99 99999.99 99999.99     0.15     0.08     0.06 -1   6 999.9   0.1    -4    31  6.6
2012   1  2 2434 51 51  59  36   4.8   4.4  -7.6 121.2  -2.3   3.8  -0.6   3.8   0.1   0.5   2.0   1.2   0.7   1.4   51276.   7.1  379.  -1.4   0.3 0.033  1.93   17358.   0.8    5.   0.7   0.8 0.003  -0.04   2.30  10.5 17  71     1   36 999999.99 99999.99 99999.99     0.17     0.09     0.07 -1   6 999.9   0.6    -5    31  6.1
2012   1  3 2434 51 51  59  36   5.4   4.5 -35.5 163.2  -3.5   1.1  -2.6   1.5  -2.4   0.5   3.0   0.9   2.1   2.0   57941.   7.8  373.  -0.7   1.2 0.037  2.08    9837.   0.9    3.   1.0   1.1 0.005   0.90   2.07   9.6 10  71    -1   67 999999.99 99999.99 99999.99     0.14     0.08     0.07 -1   4 999.9   0.6   -14    54  5.8
2012   1  4 2434 51 51  58  36   4.5   3.9 -28.5 160.0  -3.2   1.2  -1.9   1.4  -1.8   0.3   2.2   0.7   1.7   1.1   60373.   7.6  367.  -1.8   0.6 0.039  1.98   11016.   0.5    7.   1.3   0.7 0.009   0.66   2.95  11.2 10  71    -4   62 999999.99 99999.99 99999.99     0.15     0.09     0.06 -1   4 999.9   0.7   -25    37  6.0
2012   1  5 2434 51 51  62  38   4.2   4.1   0.1 143.8  -3.3   2.4   0.0   2.4   0.1   0.3   0.9   0.5   0.4   0.6   54726.   7.1  367.  -2.7   0.6 0.040  1.85    6006.   0.4    3.   0.7   0.5 0.004  -0.04   3.07  11.6 10  71    -2   50 999999.99 99999.99 99999.99     0.16     0.08     0.07 -1   4 999.9   0.7   -12    38  6.1
2012   1  6 2434 51 51  59  36   4.7   4.5 -11.1 138.2  -3.3   3.0  -0.9   3.0  -0.9   0.2   1.3   0.5   0.5   1.1   54373.   7.1  366.  -2.3   0.9 0.038  1.83    6232.   0.5    2.   0.6   0.6 0.003   0.33   2.44  10.4  7  71    -2   57 999999.99 99999.99 99999.99     0.16     0.08     0.06 -1   3 999.9   0.9   -29    28  5.9
2012   1  7 2434 51 51  60  37   4.1   4.0 -27.7 146.6  -3.0   2.0  -1.9   1.9  -2.0   0.2   1.0   0.3   0.3   0.9   60284.   7.7  360.  -2.0   1.3 0.036  1.91    9199.   0.4    2.   0.3   0.4 0.003   0.72   3.59  12.2  7  71    -7   86 999999.99 99999.99 99999.99     0.16     0.08     0.07 -1   3 999.9   0.8   -60    25  6.0
2012   1  8 2434 51 51  60  36   3.2   1.9  -0.1 156.4  -1.7   0.8   0.0   0.8  -0.1   0.8   2.7   2.3   0.7   1.1   60987.   7.8  362.  -0.8   1.0 0.038  1.97   16120.   0.6    6.   0.4   0.6 0.003   0.04   6.00  15.8  7  71    -6   67 999999.99 99999.99 99999.99     0.16     0.08     0.06 -1   3 999.9   0.7   -45    22  6.4
2012   1  9 2434 51 51  58  35   4.3   3.8  36.0  59.6   1.6   2.7   2.2   2.9   1.9   0.6   2.1   1.4   0.8   1.3   38308.   7.6  368.  -1.4   0.3 0.031  1.93   11364.   0.8    4.   0.7   0.6 0.006  -0.70   2.85  11.8  3  71    -4   49 999999.99 99999.99 99999.99     0.15     0.09     0.07 -1   2 999.9   0.8   -26    23  6.3
