2011   1  0 2421 51 51  62  38   4.6   4.3 -26.4 127.7  -2.3   3.0  -1.9   3.4  -1.1   0.1   1.4   0.8   0.6   1.0   41138.   4.1  327.  -1.0  -0.7 9.999  0.88    5839.   0.3    5.   1.2   1.4 9.999   0.36   1.37   7.2 13  48   -11   39 999999.99 99999.99 99999.99     0.15     0.10     0.07 -1   5 999.9   0.3   -12    27  4.9
2011   1  1 2421 51 51  56  35   4.5   3.4   5.1 115.2  -1.5   3.1   0.3   2.9   1.0   0.1   2.8   0.3   0.4   2.8   32775.   4.3  334.  -1.2  -3.2 0.007  0.82   10656.   0.5    3.   0.7   3.4 0.002  -0.33   1.42   7.7 13  48   -11   61 999999.99 99999.99 99999.99     0.17     0.11     0.07 -1   5 999.9   0.6   -29    32  5.2
2011   1  2 2421 51 51  56  31   4.6   4.1   4.2 123.9  -2.3   3.4   0.3   3.3   1.0   0.1   2.1   0.4   0.4   2.0   31139.   4.7  331.  -2.1  -3.4 0.007  0.88    9588.   0.5    4.   1.0   2.3 0.002  -0.33   1.47   7.8 13  48    -9   35 999999.99 99999.99 99999.99     0.17     0.09     0.07 -1   5 999.9   0.4   -15    20  5.2
2011   1  3 2421 51 51  63  38   3.3   1.8  13.9 122.8  -1.0   1.5   0.4   1.4   0.6   0.9   2.9   0.6   0.7   2.8   30376.   5.7  340.   0.3  -1.9 0.006  1.13    5247.   1.2    6.   0.9   2.1 0.001  -0.20   3.46  12.3  7  48    -5   42 999999.99 99999.99 99999.99     0.19     0.12     0.07 -1   3 999.9   0.5    -9    33  6.2
2011   1  4 2421 51 51  60  37   3.2   2.9 -26.1 124.2  -1.4   2.1  -1.3   2.2  -1.1   0.2   1.4   0.8   0.3   1.1   31869.   7.0  340.  -0.2  -1.3 0.006  1.38    4150.   0.3    3.   0.6   0.6 0.000   0.37   4.56  14.1  7  48    -3   37 999999.99 99999.99 99999.99     0.19     0.11     0.06 -1   3 999.9   0.5    -7    30  6.3
2011   1  5 2421 51 51  60  34   3.1   2.8 -26.5 111.5  -0.9   2.3  -1.2   2.4  -1.1   0.3   1.4   0.6   0.9   0.8   33498.   7.3  342.  -0.4  -1.3 0.006  1.46    4143.   0.4    2.   0.7   0.5 0.001   0.38   5.11  14.9  7  48    -4   36 999999.99 99999.99 99999.99     0.18     0.10     0.07 -1   3 999.9   0.6    -7    29  6.4
2011   1  6 2421 51 51  59  33   3.4   2.8 -68.9 125.6  -0.6   0.8  -2.6   0.8  -2.6   0.5   2.0   0.7   1.3   1.2   34890.   7.5  345.   0.5  -0.6 0.006  1.53    3109.   0.3    4.   1.2   1.0 0.001   0.90   4.41  13.9  0  48    -5   49 999999.99 99999.99 99999.99     0.19     0.11     0.08 -1   0 999.9   0.7   -13    37  6.3
2011   1  7 2421 51 51  60  35   3.8   3.4 -12.1 113.1  -1.3   3.1  -0.7   3.1  -0.8   0.3   1.6   0.4   0.4   1.5   36450.   7.8  343.  -1.1  -1.3 0.006  1.57    3649.   0.3    2.   0.9   0.9 0.001   0.27   3.70  12.6  0  48    -6   89 999999.99 99999.99 99999.99     0.19     0.11     0.07 -1   0 999.9   0.6   -38    51  6.2
2011   1  8 2421 51 51  64  38   4.4   4.0 -19.4  97.1  -0.5   3.7  -1.3   3.6  -1.6   0.2   1.9   1.5   0.6   1.0   33195.   7.2  349.  -1.6  -0.8 0.006  1.50    6188.   0.6    9.   0.9   1.0 0.001   0.56   2.50  10.6  0  48    -5   75 999999.99 99999.99 99999.99     0.17     0.10     0.07 -1   0 999.9   0.8   -44    32  6.0
2011   1  9 2421 51 51  54  32   4.7   3.8  -4.5 104.4  -1.0   3.7  -0.3   3.7  -0.7   0.2   2.6   2.4   0.4   1.1   33862.   7.3  346.  -2.1  -2.2 0.006  1.49    4522.   0.6   13.   0.7   1.5 0.001   0.24   2.23   9.9  7  48    -7  100 999999.99 99999.99 99999.99     0.19     0.12     0.08 -1   3 999.9   0.8   -84    15  5.8
